id,brightness,noisy_brightness,noisy_sigma,psnr,residual_mean,residual_std,trimmed_std,outlier_fraction,residual_corr_h,residual_corr_v,row_bias_std,col_bias_std,noisy_black_fraction,noisy_white_fraction
001,0.4424859285354614,0.46927309036254883,0.07364559918642044,17.57793426513672,0.02678714506328106,0.12941783666610718,0.07697003334760666,0.06275651615690499,0.03856638818979263,0.03598934784531593,0.012893680483102798,0.011294766329228878,0.0149414481430436,0.03179355184174417
002,0.48832741379737854,0.5017852783203125,0.06007924675941467,19.543119430541992,0.01345786266028881,0.10453813523054123,0.0717267319560051,0.02400489225180493,0.0429534949362278,0.04154923930764198,0.011828669346868992,0.009167463518679142,0.00903606210239045,0.039807352372955095
003,0.3103114068508148,0.32778432965278625,0.06492441892623901,17.880420684814453,0.0174728911370039,0.12643606960773468,0.07730386406183243,0.054216372614342694,0.037080682814121246,0.02622930519282818,0.015365351922810078,0.012315254658460617,0.03376505630044754,0.006440856387461475
004,0.427293598651886,0.4236442446708679,0.030039656907320023,25.422670364379883,-0.003649389371275902,0.05343873053789139,0.049585144966840744,0.0004837487792188826,0.025435522198677063,0.01819782890379429,0.007260964717715979,0.006120509002357721,0.0023092158706108927,0.0015759865889017686
005,0.47578760981559753,0.4784146845340729,0.03972981870174408,23.981521606445312,0.002627031644806266,0.06317552179098129,0.05733858793973923,0.000748441507470724,0.012504182755947113,0.012826136313378811,0.005332933273166418,0.005504410248249769,0.0041498951877645025,0.0077612775835683625
006,0.3068123459815979,0.3242298364639282,0.06686249375343323,17.789810180664062,0.01741749793291092,0.12779471278190613,0.07734835892915726,0.05691197901929823,0.04893908649682999,0.04432308301329613,0.01505582220852375,0.01358313299715519,0.03904674108487509,0.013435437792645192
007,0.465263694524765,0.4648561179637909,0.05232714116573334,19.849172592163086,-0.00040762018761597574,0.10175080597400665,0.06713512539863586,0.027211629442350227,0.115080825984478,0.11167597770690918,0.011397444643080235,0.013914482668042183,0.01786523793442314,0.08271799880127662
008,0.26493385434150696,0.28349295258522034,0.05038910359144211,20.706859588623047,0.018559085205197334,0.09029678255319595,0.07091449201107025,0.008138540782456044,0.02454341948032379,0.012342759408056736,0.012986230663955212,0.009837421588599682,0.00043202721162944235,0.00020992871551008113
009,0.5717310905456543,0.562098503112793,0.06686240434646606,17.971323013305664,-0.009632575325667858,0.12594103813171387,0.07353813946247101,0.05446889556198525,0.09382613003253937,0.09496094286441803,0.012131553143262863,0.023338349536061287,0.01669693899593225,0.06914869342192934
010,0.27739042043685913,0.2807113230228424,0.06686244904994965,18.054689407348633,0.003320920979604125,0.12505829334259033,0.07585020363330841,0.05256736734178524,0.03758431598544121,0.028080973774194717,0.014100662432610989,0.011789916083216667,0.06974197022663174,0.004079918949261142
011,0.28681302070617676,0.27912771701812744,0.05620323121547699,18.9913330078125,-0.007685301825404167,0.1120506078004837,0.07256399840116501,0.03508851994170675,0.031629834324121475,0.03588122874498367,0.012253418564796448,0.01355835422873497,0.0962142854969682,0.004928761146758427
012,0.33105045557022095,0.33921584486961365,0.04457497224211693,21.23386573791504,0.008165414445102215,0.08637233078479767,0.06587498635053635,0.009912286306258613,0.04513637349009514,0.050861604511737823,0.011691976338624954,0.013333845883607864,0.020764688164584114,0.015738568772951447
